fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.646087047,0.612720451,0.709045051,-1.043248143,-0.584601552,-1.076494214,0.768019507,-0.778150757,-0.452095155,0.351832029,0.638485145,6
-0.420430177,0.315085306,-1.604625855,0.218567135,-0.081122238,-0.076913881,-0.12613886,0.492366884,0.210153871,0.088964289,-0.824191529,5
-0.775935919,3.787495327,1.204831674,-1.023532279,-0.767684939,-0.370908097,-1.490906894,-1.614017626,0.9386278,-0.874884089,1.857382374,8
-0.538932091,0.315085306,0.378520636,-0.688362596,-0.355747318,-0.958896528,-0.855583843,-0.94532413,-0.120970642,-1.225374409,0.3947057,7
-0.064924436,-0.180973268,0.709045051,-0.924952961,0.147731996,0.334678021,-0.384974177,-0.343499985,1.865776436,-0.08628087,-0.011593377,8
0.883090875,3.886707042,-1.604625855,-0.964384688,1.292003165,-0.606103469,0.697428057,-0.109457261,-0.915669473,0.176586869,-0.98671116,5
-0.301928263,-0.081761553,0.626413947,-1.003816415,0.285044536,-1.135293057,0.08563549,0.358628185,1.534651923,-0.17390345,-0.417892453,6
0.172079392,-0.280184983,-0.117265987,0.51430509,0.010419456,1.216660668,2.509275274,0.492366884,0.408828579,0.088964289,-0.092853192,6
0.053577478,-0.379396698,0.130627325,-1.062964006,0.285044536,-0.018115038,0.179757424,-0.343499985,1.733326631,-0.43677119,-0.417892453,6
0.172079392,0.017450162,0.46115174,0.455157499,0.23927369,-0.194511567,0.062105007,0.692974933,1.269752313,0.351832029,-0.011593377,6
0.646087047,-0.081761553,1.204831674,-1.043248143,0.056190303,-1.076494214,-0.149669343,-0.878454781,0.011479163,0.00134171,0.882264591,6
0.40908322,0.414297021,0.213258429,-0.865805369,-0.584601552,0.099482649,-0.573218043,-1.145932179,-0.58454496,1.929038467,1.451083298,7
1.949608099,-0.379396698,0.46115174,0.790327182,-0.081122238,-0.900097685,0.08563549,1.127625705,0.077704066,0.351832029,-0.417892453,6
1.712604272,-1.371513847,0.047996221,-1.043248143,-0.172663931,-1.664482646,-2.149760427,-0.209761286,1.865776436,-0.787261509,-0.255372822,6
0.646087047,-0.280184983,0.213258429,-0.855947438,0.193502843,-0.25331041,-0.90264481,-0.677846732,0.011479163,-0.43677119,0.232186069,6
-0.775935919,-1.569937276,0.047996221,-0.964384688,-0.035351391,0.452275708,-0.502626593,-0.042587912,1.534651923,0.176586869,-1.230490606,6
-1.249943574,-0.081761553,-1.108839232,1.687398981,-0.081122238,-0.782499999,0.956263374,0.726409608,1.20352741,-1.050129249,-0.255372822,5
0.527585134,0.017450162,0.791676155,-0.924952961,1.566628246,-0.841298842,-0.361443693,-1.179366854,0.011479163,-0.612016349,1.857382374,5
-0.420430177,1.108779025,-0.860945921,-0.195466003,0.23927369,-0.606103469,0.250348874,-0.209761286,0.342603676,-1.225374409,-0.417892453,5
0.172079392,0.513508736,-0.117265987,-1.023532279,0.330815383,0.158281492,-0.008486443,-1.145932179,-0.385870252,-1.838732468,0.55722533,6
0.527585134,-0.379396698,0.46115174,2.278874892,0.51389877,0.569873394,0.250348874,1.963492574,0.143928969,-1.137751829,-1.555529867,5
0.527585134,-0.379396698,0.46115174,2.278874892,0.51389877,0.569873394,0.250348874,1.963492574,0.143928969,-1.137751829,-1.555529867,5
-0.183426349,-0.478608413,0.46115174,-0.767226051,5.77754615,1.628252571,0.462123224,-0.109457261,-0.518320057,-1.137751829,-0.905451345,6
-0.183426349,-0.379396698,0.46115174,-0.688362596,5.823316996,1.628252571,0.43859274,-0.109457261,-0.58454496,-1.312996988,-0.905451345,6
0.172079392,0.315085306,-0.613052609,0.198851271,1.063148932,-0.42970694,0.50918419,0.45893221,-0.385870252,-0.26152603,-0.580412084,6
-0.301928263,-0.379396698,-0.530421505,-0.984100552,0.51389877,-0.135712724,0.320940324,-0.209761286,0.210153871,0.614699769,-0.824191529,6
-0.183426349,-0.478608413,-0.613052609,-0.984100552,0.651211311,-0.135712724,0.36800129,-0.209761286,0.342603676,0.614699769,-0.824191529,6
0.646087047,-0.974666987,-0.19989709,-0.984100552,0.559669617,0.158281492,0.673897574,-0.31006531,-0.187195544,0.351832029,-0.417892453,7
-0.775935919,1.704049315,-0.613052609,-0.39262464,0.788523851,1.628252571,1.591586424,-0.009153237,0.541278384,0.264209449,-0.580412084,4
-0.775935919,1.80326103,-0.695683713,-0.39262464,0.925836391,1.569453727,1.615116907,-0.042587912,0.408828579,0.264209449,-0.580412084,5
0.172079392,0.315085306,-0.613052609,0.198851271,1.063148932,-0.42970694,0.50918419,0.45893221,-0.385870252,-0.26152603,-0.580412084,6
0.053577478,-0.875455272,0.130627325,-0.274329458,0.971607238,-0.194511567,0.273879357,0.32519351,1.137302507,-0.08628087,-0.580412084,5
0.40908322,-0.875455272,-0.19989709,-0.944668824,0.742753004,-0.25331041,0.815080474,-0.778150757,1.071077605,-0.43677119,0.963524407,6
-0.301928263,-0.280184983,-0.365159298,-1.043248143,1.017378085,0.217080335,-0.33791321,-0.878454781,1.004852702,0.789944928,0.3947057,7
-0.775935919,-1.173090417,-0.034634883,-1.043248143,0.51389877,-0.841298842,-1.32619351,-1.01219348,0.872402897,-0.26152603,0.313445884,7
-0.538932091,-0.974666987,0.130627325,-1.062964006,-0.035351391,0.217080335,-0.714400943,-0.978758805,0.806177994,-1.225374409,0.313445884,6
-0.064924436,-0.776243557,2.113773815,-1.08267987,4.63327498,0.158281492,-0.149669343,-0.343499985,-0.915669473,-0.962506669,-1.14923079,6
0.053577478,-0.280184983,0.130627325,-1.003816415,-0.309976472,-0.370908097,1.238629174,-1.079062829,-0.385870252,0.264209449,0.3947057,6
0.40908322,-0.677031842,0.047996221,1.086065138,-0.126893085,0.099482649,1.756299807,0.726409608,-0.650769862,0.088964289,-0.742931714,6
-1.012939746,-0.875455272,-0.613052609,1.184644456,0.101961149,0.86386761,0.203287907,1.060756355,0.739953092,-1.137751829,-1.311750421,6
-0.301928263,1.009567311,-1.521994751,-0.353192913,-0.081122238,-0.606103469,-1.420315444,-0.31006531,-0.518320057,-0.962506669,-0.255372822,6
0.646087047,-0.776243557,0.213258429,-1.023532279,-0.355747318,0.511074551,-0.643809493,-0.477238684,1.137302507,-1.312996988,-0.499152268,6
-0.064924436,-0.577820128,-0.778314817,-0.294045322,2.115878407,-0.312109253,-0.361443693,0.358628185,-1.048119278,-0.26152603,-1.555529867,6
-1.012939746,-0.875455272,-0.613052609,1.184644456,0.101961149,0.86386761,0.203287907,1.060756355,0.739953092,-1.137751829,-1.311750421,6
0.172079392,1.902472745,-2.183043581,-1.043248143,-0.493059859,-1.076494214,0.29740984,-1.01219348,-1.114344181,-1.312996988,-0.011593377,5
-0.301928263,1.009567311,-1.521994751,-0.353192913,-0.081122238,-0.606103469,-1.420315444,-0.31006531,-0.518320057,-0.962506669,-0.255372822,6
0.40908322,-0.379396698,-0.530421505,-0.984100552,-0.355747318,-0.25331041,-0.384974177,-0.443804009,-0.253420447,-0.26152603,-0.174113007,6
-0.775935919,0.711932166,-2.513567996,-1.023532279,0.834294698,-0.370908097,-0.432035143,-0.209761286,0.210153871,0.439454609,-1.14923079,5
-0.538932091,-0.180973268,-0.778314817,0.001692634,-0.264205625,-0.488505783,-0.33791321,-1.246236203,0.210153871,0.00134171,1.694862744,7
-0.183426349,-0.280184983,-1.687256958,-1.023532279,-0.218434778,2.686631747,0.838610957,-0.677846732,-0.31964535,-0.612016349,-0.580412084,5
-0.183426349,-0.478608413,-0.19989709,-0.846089506,0.010419456,-0.312109253,-0.996766744,-0.477238684,0.9386278,1.315680408,0.150926254,8
0.646087047,-0.379396698,-0.365159298,0.731179591,0.193502843,-0.841298842,-0.784992393,0.726409608,-0.385870252,-1.225374409,-0.824191529,5
-0.775935919,-0.081761553,0.791676155,0.277714726,0.468127923,0.746269923,2.485744791,0.525801559,-0.58454496,0.176586869,-1.230490606,6
-0.064924436,0.215873592,-0.860945921,-0.353192913,0.696982157,0.893267031,2.356327133,0.592670909,0.872402897,0.965190088,-0.824191529,5
-1.012939746,-0.081761553,-0.447790402,-0.313761185,0.788523851,-0.25331041,1.473934007,0.793278957,3.322724293,1.929038467,-0.417892453,5
2.068110013,-0.478608413,1.039569466,-1.062964006,0.37658623,-1.54688496,-1.561498344,0.024281438,-1.577918499,0.00134171,-1.14923079,6
-0.183426349,-0.478608413,-0.19989709,-0.846089506,0.010419456,-0.312109253,-0.996766744,-0.477238684,0.9386278,1.315680408,0.150926254,8
0.646087047,-0.379396698,-0.365159298,0.731179591,0.193502843,-0.841298842,-0.784992393,0.726409608,-0.385870252,-1.225374409,-0.824191529,5
0.290581306,-0.974666987,0.213258429,-0.984100552,-0.126893085,-0.25331041,-1.208541094,-1.413409577,0.475053481,-1.050129249,1.776122559,7
0.172079392,0.414297021,0.047996221,-1.003816415,-0.172663931,-0.900097685,-1.632089794,-0.94532413,0.806177994,1.403302987,1.207303852,7
0.646087047,-0.974666987,-0.282528194,0.474873363,0.834294698,-0.547304626,-0.83205336,0.692974933,-1.644143401,0.614699769,-0.98671116,5
-0.183426349,2.596954749,-0.447790402,-0.195466003,0.651211311,-0.841298842,-0.784992393,0.291758836,0.541278384,-1.050129249,-1.230490606,5
-0.064924436,-0.577820128,-0.19989709,-0.984100552,0.330815383,-0.076913881,-0.573218043,-0.376934659,1.335977215,2.454773946,0.069666439,6
0.290581306,-0.776243557,0.047996221,1.89441555,0.193502843,0.922666453,0.65036709,1.495407127,0.143928969,0.965190088,-1.067970975,6
0.290581306,0.612720451,-1.108839232,-0.057454957,0.788523851,0.68747108,0.603306124,0.191454811,-0.120970642,-0.612016349,-0.417892453,5
0.527585134,-0.577820128,-0.282528194,0.356578181,0.056190303,0.393476864,1.615116907,0.860148307,0.9386278,-0.26152603,-0.824191529,6
0.290581306,1.505625885,2.279036023,1.066349274,-0.035351391,1.099062982,0.391531774,1.127625705,-0.518320057,-0.34914861,-1.474270051,5
0.290581306,1.6048376,2.361667127,1.066349274,-0.081122238,0.981465296,0.320940324,1.161060379,-0.452095155,-0.26152603,-1.474270051,6
0.40908322,1.108779025,2.44429823,0.908622365,-0.081122238,1.157861825,0.415062257,1.127625705,-0.650769862,-0.43677119,-1.474270051,6
-0.064924436,-0.280184983,-0.19989709,1.36208723,0.193502843,1.981045629,1.497464491,1.060756355,0.210153871,-0.08628087,-0.661671899,6
0.290581306,1.505625885,2.279036023,1.066349274,-0.035351391,1.099062982,0.391531774,1.127625705,-0.518320057,-0.34914861,-1.474270051,5
0.290581306,1.6048376,2.361667127,1.066349274,-0.081122238,0.981465296,0.320940324,1.161060379,-0.452095155,-0.26152603,-1.474270051,6
0.40908322,1.108779025,2.44429823,0.908622365,-0.081122238,1.157861825,0.415062257,1.127625705,-0.650769862,-0.43677119,-1.474270051,6
-0.894437832,-0.081761553,0.791676155,0.218567135,0.147731996,1.745850257,2.462214308,0.559236234,-0.452095155,-0.17390345,-1.230490606,5
0.053577478,-0.379396698,-0.034634883,-0.924952961,-0.493059859,0.68747108,-0.05554741,-1.346540227,0.475053481,-0.787261509,1.694862744,7
0.053577478,-0.677031842,-0.034634883,-0.905237097,-0.538830706,0.746269923,-0.05554741,-1.379974902,0.408828579,-0.699638929,1.694862744,7
0.764588961,-1.073878702,-0.117265987,-0.924952961,-0.264205625,0.922666453,0.22681839,-0.811585431,0.143928969,-0.43677119,0.801004776,7
0.290581306,-0.180973268,-0.365159298,1.184644456,-0.081122238,1.569453727,2.391622858,0.960452331,-0.981894375,-0.612016349,-1.067970975,6
-1.012939746,0.612720451,2.692191542,1.874699686,0.010419456,-0.547304626,0.603306124,1.294799078,-0.31964535,0.088964289,-1.393010236,6
2.068110013,-0.131367411,0.213258429,-1.023532279,-0.538830706,-1.194091901,-1.373254477,-0.911889456,-1.577918499,-1.137751829,0.719744961,7
3.490132979,0.811143881,1.039569466,0.810043046,-0.355747318,-1.840879175,-1.302663027,0.525801559,-1.975267914,-1.663487308,-0.336632638,4
-1.012939746,0.612720451,2.692191542,1.874699686,0.010419456,-0.547304626,0.603306124,1.294799078,-0.31964535,0.088964289,-1.393010236,6
0.646087047,-0.280184983,0.295889532,1.401518957,0.651211311,0.981465296,1.262159657,1.161060379,-1.246793986,-0.43677119,-1.14923079,5
0.290581306,-1.569937276,-0.117265987,0.632600273,0.37658623,1.687051414,0.556245157,0.726409608,1.402202118,-0.699638929,-0.905451345,5
-1.012939746,-0.677031842,-0.778314817,1.125496865,0.193502843,1.157861825,0.603306124,0.993887006,1.004852702,-0.874884089,-0.905451345,5
0.764588961,0.265479449,0.543782844,2.466175598,0.605440464,0.511074551,0.744489024,1.996927248,-1.313018888,-0.26152603,-1.230490606,5
0.646087047,-0.280184983,0.295889532,1.401518957,0.651211311,0.981465296,1.262159657,1.161060379,-1.246793986,-0.43677119,-1.14923079,5
0.527585134,-1.470725561,-0.117265987,1.578961731,0.23927369,-0.076913881,-0.69087046,1.127625705,0.077704066,-1.225374409,-1.067970975,6
0.290581306,-1.569937276,-0.117265987,0.632600273,0.37658623,1.687051414,0.556245157,0.726409608,1.402202118,-0.699638929,-0.905451345,5
0.290581306,-0.478608413,0.130627325,1.992994869,-0.264205625,1.451856041,0.768019507,1.662580501,-0.187195544,0.877567508,-1.14923079,6
0.290581306,-0.478608413,0.130627325,1.992994869,-0.264205625,1.451856041,0.768019507,1.662580501,-0.187195544,0.877567508,-1.14923079,6
0.053577478,0.513508736,-0.447790402,-1.003816415,0.23927369,0.099482649,1.14450724,-0.443804009,0.541278384,0.965190088,-0.174113007,5
-0.420430177,-1.073878702,1.700618296,0.415725772,1.65816994,1.687051414,0.57977564,0.626105583,-1.975267914,-0.874884089,-1.393010236,6
0.40908322,-0.081761553,1.039569466,2.436601802,0.285044536,0.569873394,2.744580108,1.996927248,-0.981894375,0.264209449,-1.311750421,5
0.40908322,0.315085306,1.370093881,1.36208723,0.468127923,1.922246786,1.332751107,1.395103103,-1.180569083,-0.17390345,-1.067970975,5
-0.183426349,1.307202455,0.047996221,0.553736818,0.147731996,-0.370908097,0.273879357,0.927017656,0.210153871,0.176586869,-1.14923079,5
-0.183426349,1.307202455,0.047996221,0.553736818,0.147731996,-0.370908097,0.273879357,0.927017656,0.210153871,0.176586869,-1.14923079,5
-1.605449315,2.051290317,-2.761461307,-0.964384688,0.880065544,-1.605683803,-0.83205336,-0.009153237,2.925374877,-0.787261509,-0.661671899,4
-1.012939746,0.315085306,-0.778314817,-0.609499141,-0.218434778,-0.606103469,0.109165973,-0.878454781,0.806177994,-0.43677119,0.638485145,6
0.172079392,-1.371513847,0.543782844,-0.924952961,-0.493059859,-1.135293057,-1.25560206,-0.978758805,0.011479163,-0.612016349,1.044784222,6
0.40908322,0.315085306,1.370093881,1.36208723,0.468127923,1.922246786,1.332751107,1.395103103,-1.180569083,-0.17390345,-1.067970975,5
0.527585134,0.414297021,1.204831674,1.36208723,0.651211311,1.275459512,1.356281591,1.395103103,-0.981894375,0.088964289,-1.067970975,5
-1.13144166,0.811143881,-2.430936892,-0.136318412,0.010419456,-0.841298842,-1.208541094,-0.209761286,0.210153871,0.176586869,-0.255372822,5
1.120094703,-0.379396698,-0.117265987,1.145212729,0.37658623,0.393476864,-0.008486443,1.461972452,-1.180569083,0.439454609,-1.393010236,5
0.646087047,-1.173090417,-0.19989709,0.090414021,0.605440464,-0.25331041,-0.173199827,0.39206286,0.673728189,-1.312996988,-0.661671899,5
0.053577478,-0.875455272,-0.447790402,-0.274329458,0.559669617,-1.252890744,0.179757424,0.39206286,0.673728189,-1.137751829,-1.14923079,6
-0.538932091,-1.470725561,1.12220057,-0.944668824,2.115878407,0.275879178,0.462123224,-0.410369334,0.143928969,-1.137751829,-0.580412084,6
-0.183426349,-0.875455272,0.213258429,-1.043248143,-0.90499748,1.628252571,0.109165973,-0.94532413,0.541278384,-0.08628087,0.3947057,6
0.646087047,1.108779025,-0.860945921,0.119987816,-0.584601552,-0.370908097,-0.290852243,-0.009153237,-0.31964535,-0.612016349,-0.011593377,5
-0.420430177,-0.379396698,-0.117265987,0.238282998,-0.355747318,0.746269923,1.520994974,0.592670909,1.733326631,0.439454609,-0.661671899,7
-0.894437832,0.215873592,1.865880504,-0.70807846,-0.081122238,0.68747108,0.956263374,-0.544108033,0.739953092,0.702322349,0.313445884,7
-0.894437832,0.215873592,1.865880504,-0.727794323,0.010419456,0.628672237,1.07391579,-0.544108033,0.806177994,0.702322349,0.313445884,6
-1.368445488,-0.180973268,-0.695683713,0.790327182,-1.17962256,-1.664482646,-1.914455594,-0.009153237,1.335977215,-1.050129249,0.069666439,5
-0.420430177,-0.379396698,-0.117265987,0.238282998,-0.355747318,0.746269923,1.520994974,0.592670909,1.733326631,0.439454609,-0.661671899,7
-0.420430177,1.456020028,0.543782844,1.322655502,-0.355747318,1.393057198,2.415153341,1.294799078,0.276378774,0.702322349,-1.230490606,5
-0.301928263,-0.379396698,-0.530421505,1.854983823,-0.493059859,0.628672237,1.168037724,1.395103103,0.342603676,0.176586869,-1.067970975,5
-0.064924436,-0.081761553,-0.943577024,0.336862317,-0.538830706,1.157861825,1.520994974,0.692974933,0.011479163,0.264209449,-1.311750421,5
-0.183426349,-0.081761553,-0.19989709,1.835267959,-0.447289012,0.511074551,0.956263374,1.294799078,0.475053481,0.614699769,-0.742931714,5
1.594102358,-0.478608413,0.543782844,-1.023532279,-0.859226633,0.040683806,-0.40850466,-0.677846732,-0.452095155,-0.962506669,0.150926254,6
0.290581306,0.910355596,2.774822646,0.810043046,-0.035351391,0.805068766,0.391531774,1.161060379,-0.187195544,-0.43677119,-1.474270051,5
-0.064924436,-0.875455272,0.213258429,-0.885521233,-0.493059859,-0.312109253,-0.996766744,-0.778150757,-0.253420447,0.439454609,0.232186069,7
1.475600444,0.017450162,0.46115174,-0.885521233,-0.767684939,-1.017695371,-1.39678496,-0.577542708,0.276378774,0.264209449,1.044784222,6
-0.657434005,0.315085306,0.047996221,-0.826373642,-0.035351391,-0.900097685,-1.443845927,-0.443804009,0.739953092,-0.52439377,-0.255372822,5
0.290581306,0.910355596,2.774822646,0.810043046,-0.035351391,0.805068766,0.391531774,1.161060379,-0.187195544,-0.43677119,-1.474270051,5
1.238596616,-0.677031842,0.543782844,-1.023532279,-0.309976472,0.158281492,-0.737931427,-0.677846732,0.143928969,0.439454609,0.232186069,6
1.949608099,-0.677031842,0.626413947,-0.412340504,-0.447289012,-0.664902312,-0.926175293,0.224889486,-0.054745739,0.351832029,-0.661671899,6
1.475600444,-0.776243557,0.543782844,-0.865805369,-0.401518165,-0.958896528,-1.208541094,-0.644412058,-0.452095155,0.439454609,0.55722533,6
-0.657434005,-0.230579125,0.295889532,-1.043248143,-0.264205625,0.099482649,-0.573218043,-1.179366854,-1.246793986,-0.874884089,0.313445884,6
-1.486947402,-1.173090417,-0.530421505,-0.984100552,-0.081122238,1.040264139,0.697428057,-0.744716082,0.607503287,-1.050129249,-0.336632638,6
-0.538932091,3.142619181,-1.604625855,-0.234897731,0.559669617,-1.194091901,-0.97323626,0.358628185,1.269752313,-1.137751829,-1.230490606,4
-0.657434005,0.612720451,-0.034634883,-0.353192913,-0.538830706,-0.958896528,-1.373254477,-0.778150757,1.269752313,0.789944928,1.207303852,7
0.053577478,-0.280184983,-0.282528194,-0.451772231,0.37658623,-0.723701155,-0.526157077,-0.009153237,-1.313018888,-0.962506669,-0.905451345,6
1.238596616,-0.577820128,0.378520636,0.317146453,-0.126893085,0.628672237,0.320940324,-0.209761286,-0.452095155,-1.488242148,0.801004776,7
0.883090875,-0.974666987,1.039569466,0.750895455,0.422357077,1.334258355,-0.079077893,0.927017656,-0.31964535,-0.52439377,-0.499152268,6
0.053577478,-0.280184983,-0.282528194,-0.451772231,0.37658623,-0.723701155,-0.526157077,-0.009153237,-1.313018888,-0.962506669,-0.905451345,6
0.40908322,-0.974666987,0.626413947,-1.023532279,0.101961149,0.334678021,-0.97323626,-0.711281407,-0.31964535,-0.34914861,-0.092853192,5
1.594102358,-0.478608413,0.543782844,0.218567135,0.147731996,-1.37048843,-1.46737641,0.860148307,-0.84944457,3.068132005,-0.661671899,6
0.646087047,-0.379396698,0.709045051,1.500098276,0.925836391,0.746269923,1.403342557,1.294799078,-1.975267914,-0.612016349,-1.311750421,6
0.646087047,-0.379396698,0.709045051,1.500098276,0.925836391,0.746269923,1.403342557,1.294799078,-1.975267914,-0.612016349,-1.311750421,6
-0.894437832,0.414297021,-0.778314817,-0.964384688,-0.447289012,0.158281492,-0.33791321,-1.413409577,0.673728189,-0.612016349,1.532343113,7
-1.960955057,1.6048376,-2.430936892,-0.984100552,-0.447289012,0.452275708,-0.455565627,-1.547148276,1.137302507,-1.400619568,1.288563668,8
-1.960955057,1.6048376,-2.430936892,-0.984100552,-0.447289012,0.452275708,-0.455565627,-1.547148276,1.137302507,-1.400619568,1.288563668,8
-0.894437832,0.414297021,-0.778314817,-0.964384688,-0.447289012,0.158281492,-0.33791321,-1.413409577,0.673728189,-0.612016349,1.532343113,7
-0.538932091,-0.577820128,1.865880504,1.598677594,0.422357077,-0.488505783,0.485653707,1.328233753,-1.379243791,-0.787261509,-1.14923079,5
-0.657434005,0.811143881,-0.282528194,-0.313761185,0.147731996,-1.252890744,-1.25560206,-0.276630635,0.607503287,-0.874884089,0.069666439,5
0.646087047,-0.379396698,0.709045051,1.500098276,0.925836391,0.746269923,1.403342557,1.294799078,-1.975267914,-0.612016349,-1.311750421,6
-0.183426349,-0.379396698,0.130627325,1.322655502,0.193502843,1.687051414,1.568055941,0.993887006,-0.253420447,0.088964289,-0.824191529,5
0.172079392,-0.478608413,0.213258429,1.302939639,0.23927369,2.157442159,0.909202407,1.060756355,-0.187195544,0.00134171,-0.580412084,5
1.831106186,-0.081761553,1.039569466,0.455157499,0.101961149,0.217080335,1.379812074,1.127625705,-0.31964535,0.877567508,-0.742931714,6
-0.183426349,1.80326103,-1.274101439,-0.786941915,-0.538830706,-0.606103469,-0.949705777,-1.480278926,-0.716994765,-0.43677119,1.694862744,7
0.764588961,0.116661877,-0.19989709,0.504447158,0.422357077,-0.900097685,0.29740984,0.927017656,-0.716994765,0.439454609,-0.98671116,5
3.490132979,1.40641417,1.204831674,0.681889932,-0.538830706,-1.782080332,-0.667339977,0.592670909,-2.107717719,-1.751109888,-0.417892453,5
0.290581306,0.215873592,1.039569466,-0.964384688,0.925836391,-0.370908097,-0.12613886,-1.145932179,-0.452095155,0.439454609,1.776122559,6
1.238596616,-0.875455272,0.956938362,-0.964384688,-0.035351391,-1.076494214,-0.996766744,-0.778150757,-0.385870252,-0.874884089,0.3947057,6
0.883090875,2.001684459,0.295889532,-1.102395734,-0.401518165,-1.840879175,-0.90264481,-1.279670878,-1.048119278,-0.874884089,0.719744961,4
-0.657434005,-0.577820128,0.791676155,-0.363050845,-0.355747318,-0.25331041,-0.19673031,-0.744716082,1.071077605,-1.400619568,0.801004776,7
0.764588961,-0.081761553,-0.19989709,2.229585233,0.23927369,-0.135712724,0.815080474,1.662580501,-0.650769862,1.315680408,-0.255372822,5
0.053577478,-0.478608413,0.543782844,0.218567135,-0.264205625,0.86386761,0.29740984,-0.443804009,-0.518320057,-1.926355047,0.719744961,6
0.40908322,0.414297021,1.12220057,-0.254613594,-0.081122238,-0.958896528,-1.726211727,-1.01219348,-1.048119278,-0.699638929,1.694862744,4
-1.13144166,-0.478608413,-0.282528194,1.283223775,0.37658623,1.275459512,0.744489024,1.060756355,0.607503287,-0.874884089,-0.905451345,5
-1.012939746,3.886707042,-2.183043581,-1.023532279,0.651211311,-1.54688496,-0.714400943,-0.31006531,-0.518320057,-1.225374409,-1.474270051,4
-0.538932091,-0.280184983,-0.117265987,-0.17575014,0.147731996,0.334678021,0.885671924,0.32519351,0.011479163,1.666170727,-1.067970975,6
-0.538932091,0.513508736,-0.19989709,-0.17575014,0.101961149,0.393476864,0.815080474,0.358628185,0.011479163,1.490925567,-0.98671116,6
0.290581306,0.612720451,-1.521994751,-1.023532279,0.330815383,1.510654884,1.050385307,-0.142891936,-0.650769862,-0.52439377,-1.067970975,5
-0.064924436,0.017450162,0.543782844,3.077367373,0.101961149,0.746269923,0.673897574,2.331273996,-1.710368304,0.088964289,-1.474270051,5
0.053577478,-0.081761553,0.543782844,1.500098276,0.193502843,1.687051414,2.085726574,1.294799078,-0.054745739,0.789944928,-0.742931714,6
-0.064924436,-0.180973268,1.865880504,1.086065138,-0.126893085,1.687051414,2.062196091,0.993887006,-1.114344181,1.228057828,-0.98671116,5
-0.064924436,0.116661877,1.865880504,1.086065138,-0.126893085,1.8046491,2.156318024,1.060756355,-1.114344181,1.228057828,-0.98671116,5
-0.183426349,-0.379396698,0.626413947,0.593168545,-0.264205625,0.805068766,0.65036709,0.45893221,-0.452095155,1.052812668,-0.499152268,6
-1.13144166,0.215873592,-0.860945921,-0.432056368,-0.355747318,0.393476864,-0.455565627,-0.544108033,-0.253420447,0.088964289,0.3947057,5
